TYPE,YEAR,MONTH,HUNDRED_BLOCK,STREET_NAME,NEIGHBOURHOOD
Theft from Vehicle,2013,10,48XX, PRINCE EDWARD ST,Riley Park
Theft from Vehicle,2013,11,48XX, PRINCE EDWARD ST,Riley Park
Other Theft,2013,9,48XX, QUEBEC ST,Riley Park
Break and Enter Residential/Other,2013,1,48XX, QUEBEC ST,Riley Park
Theft from Vehicle,2013,4,48XX, QUEBEC ST,Riley Park
Theft from Vehicle,2013,5,48XX, QUEBEC ST,Riley Park
Theft from Vehicle,2013,3,48XX, ROSS ST,Kensington-Cedar Cottage
Theft of Vehicle,2013,9,48XX, RUPERT ST,Renfrew-Collingwood
Break and Enter Residential/Other,2013,1,48XX, RUPERT ST,Renfrew-Collingwood
Theft from Vehicle,2013,8,48XX, RUPERT ST,Renfrew-Collingwood
Theft from Vehicle,2013,12,48XX, RUPERT STREET,Renfrew-Collingwood
Other Theft,2013,12,48XX, SELKIRK ST,Shaughnessy
Other Theft,2013,1,48XX, SLOCAN ST,Renfrew-Collingwood
Other Theft,2013,5,48XX, SOPHIA ST,Riley Park
Theft from Vehicle,2013,6,48XX, ST CATHERINES ST,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,3,48XX, VALLEY DR,Arbutus Ridge
Break and Enter Residential/Other,2013,7,48XX, VALLEY DR,Arbutus Ridge
Break and Enter Commercial,2013,12,48XX, VICTORIA DR,Kensington-Cedar Cottage
Other Theft,2013,2,48XX, VICTORIA DR,Kensington-Cedar Cottage
Theft from Vehicle,2013,6,48XX, VICTORIA DR,Kensington-Cedar Cottage
Theft from Vehicle,2013,8,48XX, VICTORIA DR,Kensington-Cedar Cottage
Theft from Vehicle,2013,3,48XX, WINDSOR ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,11,48XX, WINDSOR ST,Kensington-Cedar Cottage
Theft of Vehicle,2013,1,49XX, ANGUS DR,Shaughnessy
Mischief,2013,11,49XX, ANGUS DR,Shaughnessy
Theft from Vehicle,2013,1,49XX, ANGUS DR,Shaughnessy
Break and Enter Residential/Other,2013,7,49XX, ASH ST,South Cambie
Mischief,2013,3,49XX, CAMBIE ST,South Cambie
Other Theft,2013,9,49XX, CAMBIE ST,Riley Park
Theft from Vehicle,2013,1,49XX, CAMBIE ST,Riley Park
Other Theft,2013,8,49XX, CHESTER ST,Kensington-Cedar Cottage
Other Theft,2013,11,49XX, COLLINGWOOD ST,Dunbar-Southlands
Break and Enter Residential/Other,2013,11,49XX, COLLINGWOOD ST,Dunbar-Southlands
Other Theft,2013,4,49XX, COMMERCIAL ST,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,7,49XX, COMMERCIAL ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,5,49XX, COMMERCIAL ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,6,49XX, COMMERCIAL ST,Kensington-Cedar Cottage
Mischief,2013,1,49XX, CONNAUGHT DR,Shaughnessy
Theft of Vehicle,2013,12,49XX, CULLODEN ST,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,6,49XX, CYPRESS ST,Arbutus Ridge
Break and Enter Residential/Other,2013,12,49XX, CYPRESS ST,Arbutus Ridge
Theft from Vehicle,2013,1,49XX, DUMFRIES ST,Kensington-Cedar Cottage
Mischief,2013,12,49XX, FRASER ST,Kensington-Cedar Cottage
Mischief,2013,11,49XX, FRASER ST,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,8,49XX, FRASER ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,9,49XX, FRASER ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,7,49XX, INVERNESS ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,4,49XX, JOYCE ST,Renfrew-Collingwood
Theft from Vehicle,2013,6,49XX, KERSLAND DR,Riley Park
Mischief,2013,11,49XX, KILLARNEY ST,Renfrew-Collingwood
Other Theft,2013,5,49XX, KILLARNEY ST,Renfrew-Collingwood
Break and Enter Residential/Other,2013,7,49XX, KILLARNEY ST,Renfrew-Collingwood
Break and Enter Commercial,2013,12,49XX, MACKENZIE ST,Dunbar-Southlands
Theft from Vehicle,2013,1,49XX, MACKENZIE ST,Arbutus Ridge
Break and Enter Commercial,2013,2,49XX, MAIN ST,Riley Park
Break and Enter Commercial,2013,10,49XX, MAIN ST,Riley Park
Other Theft,2013,9,49XX, MAIN ST,Riley Park
Break and Enter Residential/Other,2013,3,49XX, MAIN ST,Riley Park
Break and Enter Residential/Other,2013,4,49XX, MAIN ST,Riley Park
Other Theft,2013,10,49XX, MANOR ST,Renfrew-Collingwood
Theft from Vehicle,2013,11,49XX, MANOR ST,Renfrew-Collingwood
Theft from Vehicle,2013,5,49XX, MCGEER ST,Renfrew-Collingwood
Mischief,2013,10,49XX, MOSS ST,Renfrew-Collingwood
Other Theft,2013,4,49XX, MOSS ST,Renfrew-Collingwood
Other Theft,2013,7,49XX, MOSS ST,Renfrew-Collingwood
Theft from Vehicle,2013,8,49XX, ONTARIO ST,Riley Park
Mischief,2013,5,49XX, PAYNE ST,Renfrew-Collingwood
Break and Enter Residential/Other,2013,1,49XX, PAYNE ST,Renfrew-Collingwood
Break and Enter Residential/Other,2013,8,49XX, PRINCE ALBERT ST,Kensington-Cedar Cottage
Mischief,2013,5,49XX, PRINCE EDWARD ST,Riley Park
Theft from Vehicle,2013,9,49XX, PRINCE EDWARD ST,Riley Park
Theft from Vehicle,2013,11,49XX, PRINCE EDWARD ST,Riley Park
Theft from Vehicle,2013,6,49XX, QUEBEC ST,Riley Park
Theft from Vehicle,2013,6,49XX, RUBY ST,Renfrew-Collingwood
Theft of Vehicle,2013,9,49XX, SPENCER ST,Renfrew-Collingwood
Other Theft,2013,10,49XX, SPENCER ST,Renfrew-Collingwood
Mischief,2013,1,49XX, VICTORIA DR,Kensington-Cedar Cottage
Mischief,2013,5,49XX, VICTORIA DR,Kensington-Cedar Cottage
Mischief,2013,12,49XX, VICTORIA DR,Kensington-Cedar Cottage
Other Theft,2013,3,49XX, VICTORIA DR,Kensington-Cedar Cottage
Other Theft,2013,11,49XX, VICTORIA DR,Kensington-Cedar Cottage
Other Theft,2013,1,49XX, VICTORIA DR,Kensington-Cedar Cottage
Theft from Vehicle,2013,7,49XX, VICTORIA DR,Kensington-Cedar Cottage
Mischief,2013,7,49XX, WILLOW ST,South Cambie
Mischief,2013,7,49XX, WINDSOR ST,Kensington-Cedar Cottage
Theft from Vehicle,2013,5,49XX, WINDSOR ST,Kensington-Cedar Cottage
Break and Enter Commercial,2013,7,4X, ALEXANDER ST,Central Business District
Break and Enter Commercial,2013,7,4X, ALEXANDER ST,Central Business District
Break and Enter Commercial,2013,11,4X, ALEXANDER ST,Central Business District
Theft of Vehicle,2013,4,4X, ALEXANDER ST,Central Business District
Mischief,2013,6,4X, ALEXANDER ST,Central Business District
Other Theft,2013,11,4X, ALEXANDER ST,Central Business District
Theft from Vehicle,2013,10,4X, ALEXANDER ST,Central Business District
Theft from Vehicle,2013,11,4X, ALEXANDER ST,Central Business District
Break and Enter Residential/Other,2013,12,4X, BOUNDARY RD,Hastings-Sunrise
Mischief,2013,12,4X, DUNLEVY AVE,Strathcona
Theft from Vehicle,2013,12,4X, DUNLEVY AVE,Strathcona
Break and Enter Commercial,2013,1,4X, E 11TH AVE,Mount Pleasant
Other Theft,2013,9,4X, E 11TH AVE,Mount Pleasant
Theft from Vehicle,2013,4,4X, E 11TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,9,4X, E 13TH AVE,Mount Pleasant
Other Theft,2013,11,4X, E 16TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,1,4X, E 21ST AVE,Riley Park
Theft from Vehicle,2013,4,4X, E 22ND AVE,Riley Park
Mischief,2013,10,4X, E 45TH AVE,Sunset
Other Theft,2013,8,4X, E 45TH AVE,Sunset
Break and Enter Residential/Other,2013,3,4X, E 49TH AVE,Sunset
Mischief,2013,3,4X, E CORDOVA ST,Central Business District
Other Theft,2013,4,4X, E HASTINGS ST,Central Business District
Theft from Vehicle,2013,6,4X, E KING EDWARD AVE,Riley Park
Other Theft,2013,7,4X, E PENDER ST,Central Business District
Other Theft,2013,10,4X, KEEFER PL,Central Business District
Theft from Vehicle,2013,6,4X, PACIFIC BLVD,Central Business District
Mischief,2013,8,4X, POWELL ST,Central Business District
Other Theft,2013,6,4X, POWELL ST,Central Business District
Mischief,2013,3,4X, SW MARINE DR,Marpole
Break and Enter Residential/Other,2013,10,4X, W 26TH AVE,Riley Park
Break and Enter Residential/Other,2013,2,4X, W 47TH AVE,Oakridge
Mischief,2013,5,4X, W 60TH AVE,Marpole
Theft from Vehicle,2013,9,4X, W 6TH AVE,Mount Pleasant
Other Theft,2013,9,4X, W BROADWAY AVE,Mount Pleasant
Other Theft,2013,4,4X, W CORDOVA ST,Central Business District
Break and Enter Commercial,2013,8,4X, W HASTINGS ST,Central Business District
Mischief,2013,11,4X, W HASTINGS ST,Central Business District
Mischief,2013,9,4X, W HASTINGS ST,Central Business District
Mischief,2013,4,4X, W HASTINGS ST,Central Business District
Other Theft,2013,4,4X, W HASTINGS ST,Central Business District
Other Theft,2013,3,4X, W HASTINGS ST,Central Business District
Break and Enter Commercial,2013,10,4XX, ABBOTT ST,Central Business District
Break and Enter Commercial,2013,3,4XX, ABBOTT ST,Central Business District
Mischief,2013,11,4XX, ABBOTT ST,Central Business District
Mischief,2013,8,4XX, ABBOTT ST,Central Business District
Mischief,2013,4,4XX, ABBOTT ST,Central Business District
Mischief,2013,2,4XX, ABBOTT ST,Central Business District
Mischief,2013,12,4XX, ABBOTT ST,Central Business District
Mischief,2013,9,4XX, ABBOTT ST,Central Business District
Mischief,2013,7,4XX, ABBOTT ST,Central Business District
Other Theft,2013,11,4XX, ABBOTT ST,Central Business District
Other Theft,2013,8,4XX, ABBOTT ST,Central Business District
Other Theft,2013,8,4XX, ABBOTT ST,Central Business District
Other Theft,2013,8,4XX, ABBOTT ST,Central Business District
Other Theft,2013,8,4XX, ABBOTT ST,Central Business District
Other Theft,2013,2,4XX, ABBOTT ST,Central Business District
Other Theft,2013,12,4XX, ABBOTT ST,Central Business District
Other Theft,2013,12,4XX, ABBOTT ST,Central Business District
Other Theft,2013,11,4XX, ABBOTT ST,Central Business District
Other Theft,2013,11,4XX, ABBOTT ST,Central Business District
Other Theft,2013,11,4XX, ABBOTT ST,Central Business District
Other Theft,2013,9,4XX, ABBOTT ST,Central Business District
Other Theft,2013,9,4XX, ABBOTT ST,Central Business District
Other Theft,2013,8,4XX, ABBOTT ST,Central Business District
Other Theft,2013,6,4XX, ABBOTT ST,Central Business District
Other Theft,2013,6,4XX, ABBOTT ST,Central Business District
Other Theft,2013,5,4XX, ABBOTT ST,Central Business District
Other Theft,2013,4,4XX, ABBOTT ST,Central Business District
Other Theft,2013,3,4XX, ABBOTT ST,Central Business District
Other Theft,2013,2,4XX, ABBOTT ST,Central Business District
Other Theft,2013,2,4XX, ABBOTT ST,Central Business District
Other Theft,2013,1,4XX, ABBOTT ST,Central Business District
Theft from Vehicle,2013,5,4XX, ABBOTT ST,Central Business District
Theft from Vehicle,2013,9,4XX, ABBOTT ST,Central Business District
Break and Enter Commercial,2013,10,4XX, ALEXANDER ST,Strathcona
Mischief,2013,8,4XX, ALEXANDER ST,Strathcona
Mischief,2013,9,4XX, ALEXANDER ST,Strathcona
Other Theft,2013,11,4XX, ALEXANDER ST,Strathcona
Other Theft,2013,6,4XX, ALEXANDER ST,Strathcona
Other Theft,2013,6,4XX, ALEXANDER ST,Strathcona
Other Theft,2013,1,4XX, ALEXANDER ST,Strathcona
Break and Enter Residential/Other,2013,10,4XX, ALEXANDER ST,Strathcona
Theft from Vehicle,2013,5,4XX, AUBREY PL,Riley Park
Theft from Vehicle,2013,6,4XX, AUBREY PL,Riley Park
Mischief,2013,4,4XX, BEACH CRES,Central Business District
Other Theft,2013,6,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,6,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,6,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,8,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,1,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,7,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,8,4XX, BEACH CRES,Central Business District
Break and Enter Residential/Other,2013,6,4XX, BEACH CRES,Central Business District
Theft from Vehicle,2013,8,4XX, BOUNDARY RD,Hastings-Sunrise
Other Theft,2013,8,4XX, BROUGHTON ST,Central Business District
Other Theft,2013,6,4XX, BROUGHTON ST,Central Business District
Theft from Vehicle,2013,12,4XX, BROUGHTON ST,Central Business District
Mischief,2013,5,4XX, BURRARD ST,Central Business District
Other Theft,2013,3,4XX, BURRARD ST,Central Business District
Other Theft,2013,1,4XX, BURRARD ST,Central Business District
Theft from Vehicle,2013,2,4XX, BURRARD ST,Central Business District
Theft from Vehicle,2013,3,4XX, BURRARD ST,Central Business District
Theft from Vehicle,2013,3,4XX, BURRARD ST,Central Business District
Theft from Vehicle,2013,3,4XX, BURRARD ST,Central Business District
Theft from Vehicle,2013,5,4XX, BURRARD ST,Central Business District
Theft of Vehicle,2013,6,4XX, CAMBIE ST,Central Business District
Other Theft,2013,8,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,6,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,6,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,8,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,11,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,12,4XX, CAMBIE ST,Central Business District
Theft from Vehicle,2013,12,4XX, CAMBIE ST,Central Business District
Mischief,2013,11,4XX, CAMPBELL AVE,Strathcona
Mischief,2013,4,4XX, CAMPBELL AVE,Strathcona
Other Theft,2013,10,4XX, CAMPBELL AVE,Strathcona
Other Theft,2013,9,4XX, CAMPBELL AVE,Strathcona
Other Theft,2013,8,4XX, CAMPBELL AVE,Strathcona
Other Theft,2013,5,4XX, CAMPBELL AVE,Strathcona
Theft from Vehicle,2013,3,4XX, CAMPBELL AVE,Strathcona
Theft from Vehicle,2013,4,4XX, CAMPBELL AVE,Strathcona
Break and Enter Residential/Other,2013,7,4XX, CAMPBELL AVE,Strathcona
Break and Enter Residential/Other,2013,8,4XX, CAMPBELL AVE,Strathcona
Theft of Vehicle,2013,2,4XX, CARRALL ST,Central Business District
Mischief,2013,1,4XX, CARRALL ST,Central Business District
Mischief,2013,10,4XX, CARRALL ST,Central Business District
Mischief,2013,10,4XX, CARRALL ST,Central Business District
Mischief,2013,8,4XX, CARRALL ST,Central Business District
Mischief,2013,6,4XX, CARRALL ST,Central Business District
Mischief,2013,3,4XX, CARRALL ST,Central Business District
Other Theft,2013,9,4XX, CARRALL ST,Central Business District
Other Theft,2013,7,4XX, CARRALL ST,Central Business District
Other Theft,2013,7,4XX, CARRALL ST,Central Business District
Other Theft,2013,8,4XX, CARRALL ST,Central Business District
Other Theft,2013,11,4XX, CARRALL ST,Central Business District
Other Theft,2013,12,4XX, CARRALL ST,Central Business District
Other Theft,2013,12,4XX, CARRALL ST,Central Business District
Other Theft,2013,12,4XX, CARRALL ST,Central Business District
Other Theft,2013,11,4XX, CARRALL ST,Central Business District
Other Theft,2013,10,4XX, CARRALL ST,Central Business District
Other Theft,2013,6,4XX, CARRALL ST,Central Business District
Other Theft,2013,5,4XX, CARRALL ST,Central Business District
Other Theft,2013,4,4XX, CARRALL ST,Central Business District
Other Theft,2013,3,4XX, CARRALL ST,Central Business District
Other Theft,2013,1,4XX, CARRALL ST,Central Business District
Other Theft,2013,1,4XX, CARRALL ST,Central Business District
Other Theft,2013,1,4XX, CARRALL ST,Central Business District
Break and Enter Residential/Other,2013,8,4XX, CARRALL ST,Central Business District
Break and Enter Residential/Other,2013,11,4XX, CARRALL ST,Central Business District
Mischief,2013,8,4XX, COLUMBIA ST,Central Business District
Mischief,2013,5,4XX, COLUMBIA ST,Central Business District
Mischief,2013,3,4XX, COLUMBIA ST,Central Business District
Other Theft,2013,7,4XX, COLUMBIA ST,Central Business District
Other Theft,2013,7,4XX, COLUMBIA ST,Central Business District
Other Theft,2013,1,4XX, COLUMBIA ST,Central Business District
Theft from Vehicle,2013,3,4XX, COLUMBIA ST,Central Business District
Theft from Vehicle,2013,8,4XX, COLUMBIA ST,Central Business District
Mischief,2013,5,4XX, DAVIE ST,Central Business District
Other Theft,2013,10,4XX, DAVIE ST,Central Business District
Other Theft,2013,11,4XX, DAVIE ST,Central Business District
Other Theft,2013,8,4XX, DAVIE ST,Central Business District
Other Theft,2013,6,4XX, DAVIE ST,Central Business District
Theft from Vehicle,2013,5,4XX, DENMAN ST,Central Business District
Mischief,2013,3,4XX, DUNLEVY AVE,Strathcona
Other Theft,2013,4,4XX, DUNLEVY AVE,Strathcona
Other Theft,2013,12,4XX, DUNLEVY AVE,Strathcona
Theft from Vehicle,2013,6,4XX, DUNLEVY AVE,Strathcona
Mischief,2013,10,4XX, DUNSMUIR ST,Central Business District
Other Theft,2013,2,4XX, DUNSMUIR ST,Central Business District
Other Theft,2013,4,4XX, DUNSMUIR ST,Central Business District
Theft from Vehicle,2013,4,4XX, DUNSMUIR ST,Central Business District
Break and Enter Commercial,2013,2,4XX, E 10TH AVE,Mount Pleasant
Break and Enter Commercial,2013,3,4XX, E 10TH AVE,Mount Pleasant
Break and Enter Commercial,2013,12,4XX, E 10TH AVE,Mount Pleasant
Theft of Vehicle,2013,12,4XX, E 10TH AVE,Mount Pleasant
Mischief,2013,5,4XX, E 10TH AVE,Mount Pleasant
Other Theft,2013,6,4XX, E 10TH AVE,Mount Pleasant
Other Theft,2013,9,4XX, E 10TH AVE,Mount Pleasant
Other Theft,2013,4,4XX, E 10TH AVE,Mount Pleasant
Other Theft,2013,2,4XX, E 10TH AVE,Mount Pleasant
Other Theft,2013,1,4XX, E 10TH AVE,Mount Pleasant
Theft from Vehicle,2013,5,4XX, E 10TH AVE,Mount Pleasant
Theft from Vehicle,2013,12,4XX, E 10TH AVE,Mount Pleasant
Theft from Vehicle,2013,1,4XX, E 10TH AVE,Mount Pleasant
Theft from Vehicle,2013,5,4XX, E 10TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,3,4XX, E 10TH AVE,Mount Pleasant
Break and Enter Commercial,2013,4,4XX, E 11TH AVE,Mount Pleasant
Break and Enter Commercial,2013,11,4XX, E 11TH AVE,Mount Pleasant
Theft of Vehicle,2013,5,4XX, E 11TH AVE,Mount Pleasant
Mischief,2013,3,4XX, E 11TH AVE,Mount Pleasant
Mischief,2013,2,4XX, E 11TH AVE,Mount Pleasant
Other Theft,2013,10,4XX, E 11TH AVE,Mount Pleasant
Other Theft,2013,4,4XX, E 11TH AVE,Mount Pleasant
Theft from Vehicle,2013,10,4XX, E 11TH AVE,Mount Pleasant
Theft from Vehicle,2013,12,4XX, E 11TH AVE,Mount Pleasant
Theft from Vehicle,2013,12,4XX, E 11TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,1,4XX, E 11TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,6,4XX, E 11TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,3,4XX, E 11TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,9,4XX, E 12TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,1,4XX, E 12TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,6,4XX, E 12TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,6,4XX, E 15TH AVE,Mount Pleasant
Other Theft,2013,4,4XX, E 15TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,5,4XX, E 16TH AVE,Riley Park
Mischief,2013,12,4XX, E 16TH AVE,Mount Pleasant
Other Theft,2013,11,4XX, E 16TH AVE,Mount Pleasant
Break and Enter Residential/Other,2013,12,4XX, E 17TH AVE,Riley Park
Theft from Vehicle,2013,12,4XX, E 17TH AVE,Riley Park
Mischief,2013,12,4XX, E 18TH AVE,Riley Park
Break and Enter Residential/Other,2013,9,4XX, E 19TH AVE,Riley Park
Break and Enter Residential/Other,2013,9,4XX, E 19TH AVE,Riley Park
Theft from Vehicle,2013,9,4XX, E 19TH AVE,Riley Park
Break and Enter Residential/Other,2013,11,4XX, E 21ST AVE,Riley Park
Break and Enter Residential/Other,2013,10,4XX, E 21ST AVE,Riley Park
Other Theft,2013,11,4XX, E 21ST AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 21ST AVE,Riley Park
Mischief,2013,2,4XX, E 22ND AVE,Riley Park
Theft from Vehicle,2013,4,4XX, E 22ND AVE,Riley Park
Theft from Vehicle,2013,5,4XX, E 22ND AVE,Riley Park
Break and Enter Residential/Other,2013,7,4XX, E 23RD AVE,Riley Park
Mischief,2013,10,4XX, E 23RD AVE,Riley Park
Break and Enter Residential/Other,2013,5,4XX, E 24TH AVE,Riley Park
Mischief,2013,5,4XX, E 24TH AVE,Riley Park
Other Theft,2013,10,4XX, E 24TH AVE,Riley Park
Other Theft,2013,7,4XX, E 24TH AVE,Riley Park
Other Theft,2013,6,4XX, E 24TH AVE,Riley Park
Other Theft,2013,6,4XX, E 24TH AVE,Riley Park
Other Theft,2013,6,4XX, E 24TH AVE,Riley Park
Other Theft,2013,4,4XX, E 24TH AVE,Riley Park
Other Theft,2013,3,4XX, E 24TH AVE,Riley Park
Other Theft,2013,3,4XX, E 24TH AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 24TH AVE,Riley Park
Break and Enter Residential/Other,2013,11,4XX, E 28TH AVE,Riley Park
Other Theft,2013,7,4XX, E 28TH AVE,Riley Park
Theft from Vehicle,2013,5,4XX, E 28TH AVE,Riley Park
Break and Enter Residential/Other,2013,3,4XX, E 29TH AVE,Riley Park
Theft of Vehicle,2013,7,4XX, E 29TH AVE,Riley Park
Other Theft,2013,12,4XX, E 30TH AVE,Riley Park
Other Theft,2013,12,4XX, E 30TH AVE,Riley Park
Theft from Vehicle,2013,5,4XX, E 30TH AVE,Riley Park
Theft from Vehicle,2013,6,4XX, E 31ST AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 31ST AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 31ST AVE,Riley Park
Theft from Vehicle,2013,5,4XX, E 34TH AVE,Riley Park
Other Theft,2013,6,4XX, E 35TH AVE,Riley Park
Mischief,2013,9,4XX, E 36TH AVE,Riley Park
Theft from Vehicle,2013,6,4XX, E 36TH AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 36TH AVE,Riley Park
Theft from Vehicle,2013,11,4XX, E 37TH AVE,Riley Park
Theft from Vehicle,2013,7,4XX, E 37TH AVE,Riley Park
Theft from Vehicle,2013,7,4XX, E 37TH AVE,Riley Park
Theft from Vehicle,2013,5,4XX, E 37TH AVE,Riley Park
Theft from Vehicle,2013,7,4XX, E 37TH AVE,Riley Park
Break and Enter Residential/Other,2013,9,4XX, E 38TH AVE,Riley Park
Other Theft,2013,4,4XX, E 41ST AVE,Sunset
Break and Enter Commercial,2013,1,4XX, E 43RD AVE,Sunset
Mischief,2013,4,4XX, E 43RD AVE,Sunset
Mischief,2013,1,4XX, E 43RD AVE,Sunset
Other Theft,2013,2,4XX, E 43RD AVE,Sunset
Theft from Vehicle,2013,1,4XX, E 43RD AVE,Sunset
Theft from Vehicle,2013,1,4XX, E 43RD AVE,Sunset
Theft from Vehicle,2013,1,4XX, E 43RD AVE,Sunset
Theft from Vehicle,2013,4,4XX, E 43RD AVE,Sunset
Theft from Vehicle,2013,12,4XX, E 43RD AVE,Sunset
Break and Enter Residential/Other,2013,3,4XX, E 44TH AVE,Sunset
Theft of Vehicle,2013,11,4XX, E 44TH AVE,Sunset
Theft of Vehicle,2013,8,4XX, E 44TH AVE,Sunset
Other Theft,2013,4,4XX, E 44TH AVE,Sunset
Other Theft,2013,1,4XX, E 44TH AVE,Sunset
Theft from Vehicle,2013,1,4XX, E 44TH AVE,Sunset
Theft from Vehicle,2013,1,4XX, E 44TH AVE,Sunset
